Species	Isobase_id	Name	Ensembl_gene	KEGG	GO
hs	hs2950	DNM2	ENSG00000079805|P50570		GO:0016787|GO:0008017|GO:0003924|GO:0019899|GO:0000166|GO:0016563|GO:0005515|GO:0003774|GO:0005525

#Cluster id: 869
#Entropy: 0.918296
#Isologs:
ce	ce8334	gsa-1	R06A10.2	K04632	GO:0019001|GO:0004871|GO:0005525
dm	dm7334	G-salpha60A	FBgn0001123	K04632	GO:0003924|GO:0004871|GO:0005525
dm	dm7049	Galpha73B	FBgn0010223	K04640	GO:0019001|GO:0003924|GO:0004871
hs	hs2693	GNAS	ENSG00000087460		GO:0005515|GO:0003924|GO:0000166|GO:0019001|GO:0004871|GO:0042802|GO:0005525

#Cluster id: 1197
#Entropy: 1.0
#Isologs:
ce	ce2324	Y23H5B.6	Y23H5B.6		GO:0008026|GO:0005524|GO:0003676|GO:0004386
dm	dm2301	CG5800	FBgn0030855	K01509	GO:0003724|GO:0003676|GO:0008026|GO:0005524
mm	mm2466	Ddx10	ENSMUSG00000053289		GO:0016787|GO:0008026|GO:0004386|GO:0003723|GO:0003676|GO:0000166|GO:0005524
sc	sc965	HCA4	YJL033W	K01529	GO:0016787|GO:0008026|GO:0004004|GO:0004386|GO:0003723|GO:0003676|GO:0008186|GO:0000166|GO:0005524
hs	hs2907	DDX10	ENSG00000178105		GO:0016787|GO:0008026|GO:0000166|GO:0003724|GO:0003723|GO:0005524

#Cluster id: 1264
#Entropy: 0.650022
#Isologs:
ce	ce1926	M106.4	M106.4	K01951	GO:0003824|GO:0003922|GO:0004066|GO:0005524|GO:0016787
dm	dm3219	bur	FBgn0000239	K01951	GO:0003921|GO:0003922|GO:0005524
mm	mm6093	Gmps	ENSMUSG00000027823	K01951	GO:0003921|GO:0003922|GO:0019899|GO:0000166|GO:0003824|GO:0016874|GO:0005524
sc	sc2087	GUA1	YMR217W	K01951	GO:0003824|GO:0003922|GO:0016874|GO:0005524|GO:0000166
sc	sc2362	TRP3	YKL211C	K01609|K01658	GO:0003824|GO:0016740|GO:0016829|GO:0004425|GO:0004049
hs	hs4628	GMPS	ENSG00000163655	K01951	GO:0003921|GO:0003922|GO:0019899|GO:0000166|GO:0016874|GO:0005524

#Cluster id: 1757
#Entropy: 0.0
#Isologs:
mm	mm20002	Fhit	ENSMUSG00000060579	K01522	GO:0016787|GO:0016151|GO:0047710|GO:0003824
sc	sc4656	HNT2	YDR305C		GO:0003824|GO:0016787|GO:0017111|GO:0047710
hs	hs19284	FHIT	ENSG00000189283	K01522	GO:0016787|GO:0016151|GO:0003824|GO:0005515|GO:0047710

#Cluster id: 1853
#Entropy: 0.0
#Isologs:
ce	ce2875				
dm	dm2818	htl	FBgn0010389	K08252	GO:0005007|GO:0004713|GO:0005524|GO:0005515
mm	mm3097				
hs	hs3401	FGFR3	ENSG00000068078|P22607		GO:0005007|GO:0017134|GO:0000166|GO:0016740|GO:0042802|GO:0004713|GO:0005515|GO:0005524|GO:0004872

#Cluster id: 1925
#Entropy: 0.0
#Isologs:
ce	ce17629	frh-1	F59G1.7		
dm	dm11446	fh	FBgn0030092		
mm	mm17639	Fxn	ENSMUSG00000059363		GO:0019899
mm	mm19446				
sc	sc5094	YFH1	YDL120W		GO:0008198|GO:0004322|GO:0034986
hs	hs16975	FXN	ENSG00000165060		GO:0005515|GO:0051536|GO:0051537|GO:0008198|GO:0008199|GO:0034986

#Cluster id: 2016
#Entropy: 1.0
#Isologs:
ce	ce806	egl-15	F58A3.2		GO:0005515|GO:0004674|GO:0004713|GO:0005524|GO:0004672
mm	mm2838	Fgfr1	ENSMUSG00000031565	K04362	GO:0001948|GO:0005007|GO:0016301|GO:0016740|GO:0017134|GO:0000166|GO:0004714|GO:0004872|GO:0005515|GO:0004672|GO:0032403|GO:0050839|GO:0008201|GO:0005524|GO:0004713
hs	hs3305	FGFR2	ENSG00000066468	K05093	GO:0005515|GO:0017134|GO:0000166|GO:0016740|GO:0004872|GO:0005007|GO:0008201|GO:0005524|GO:0004713

#Cluster id: 2365
#Entropy: 1.0
#Isologs:
ce	ce1307	dre-1	K04A8.6		GO:0004842|GO:0008270|GO:0005515
ce	ce754	BE0003N10.3	BE0003N10.3		
dm	dm1104	CG9461	FBgn0037760	K01931	GO:0004842|GO:0008270
mm	mm2721	Fbxo11	ENSMUSG00000005371		GO:0046872|GO:0004842|GO:0008270
hs	hs3138	FBXO11	ENSG00000138081	K10297	GO:0016274|GO:0046872|GO:0004842|GO:0008270|GO:0005515

#Cluster id: 2426
#Entropy: 0.0
#Isologs:
dm	dm8549	slp1	FBgn0003430		GO:0003700|GO:0043565|GO:0003702
dm	dm4005	CG11152	FBgn0039937		GO:0003700|GO:0043565
mm	mm10697	Foxl2	ENSMUSG00000050397	K09405	GO:0003700|GO:0043565|GO:0030331|GO:0005515|GO:0003677
hs	hs11182	FOXL2	ENSG00000183770	K09405	GO:0043565|GO:0031624|GO:0030331|GO:0003700|GO:0043028|GO:0005515|GO:0003677

#Cluster id: 2463
#Entropy: 0.721928
#Isologs:
ce	ce2741	hmp-2	K05C4.6	K02105	GO:0045294|GO:0003713|GO:0005488|GO:0005515
dm	dm2214	arm	FBgn0000117	K02105	GO:0045294|GO:0003713|GO:0016563|GO:0005515|GO:0008092
mm	mm3300	Ctnnb1	ENSMUSG00000006932	K02105	GO:0005488|GO:0003700|GO:0045294|GO:0008134|GO:0003713|GO:0003704|GO:0035255|GO:0016563|GO:0010843|GO:0019903|GO:0045296|GO:0005515|GO:0003677|GO:0032403|GO:0003690|GO:0003682|GO:0070491
sc	sc1746	VAC8	YEL013W	K08332	GO:0005488|GO:0043495
hs	hs3673	CTNNB1	ENSG00000168036	K02105	GO:0010843|GO:0008022|GO:0004871|GO:0045294|GO:0003700|GO:0003713|GO:0008134|GO:0035257|GO:0019899|GO:0046332|GO:0019900|GO:0019903|GO:0070412|GO:0045296|GO:0005515|GO:0070411|GO:0032403|GO:0003690|GO:0003682|GO:0050681|GO:0070491

#Cluster id: 2601
#Entropy: 0.0
#Isologs:
ce	ce5299	unc-3	Y16B4A.1		GO:0003677
dm	dm4474	kn	FBgn0001319		GO:0003704|GO:0030528|GO:0003677
mm	mm5567	Ebf1	ENSMUSG00000057098	K09103	GO:0003700|GO:0046872|GO:0005515|GO:0030528|GO:0003677
hs	hs6015	EBF1	ENSG00000164330	K09103	GO:0003700|GO:0046872|GO:0005515

#Cluster id: 2749
#Entropy: 0.0
#Isologs:
ce	ce6247	Q18265_CAEEL	C27H5.3		GO:0008270|GO:0003676|GO:0000166
dm	dm7050	caz	FBgn0011571		GO:0016251|GO:0008270|GO:0003676|GO:0003729
dm	dm6175	CG14718	FBgn0037939		GO:0003729|GO:0008270|GO:0003676|GO:0000166
mm	mm6922	Fus	ENSMUSG00000030795		GO:0016563|GO:0003723|GO:0003676|GO:0003677|GO:0046872|GO:0008270
mm	mm10007				
hs	hs7238	FUS	AAC35284.1|ENSG00000089280|NP_004951.1		GO:0046872|GO:0008270|GO:0003723|GO:0005515|GO:0003677

#Cluster id: 2934
#Entropy: 0.0
#Isologs:
ce	ce1312	C47D12.8	C47D12.8	K10848	GO:0004518|GO:0005515|GO:0003677
dm	dm1709	mei-9	FBgn0002707	K10848	GO:0046982|GO:0004520|GO:0005515|GO:0003677
mm	mm2362	Ercc4	ENSMUSG00000022545	K10848	GO:0016787|GO:0005515|GO:0004518|GO:0004519|GO:0003676|GO:0003677
sc	sc374	RAD1	YPL022W	K10848	GO:0000014|GO:0016894|GO:0016787|GO:0004518|GO:0004519|GO:0003676|GO:0003677|GO:0016889|GO:0008821|GO:0003697
hs	hs2637	ERCC4	ENSG00000175595	K10848	GO:0016787|GO:0008022|GO:0047485|GO:0003684|GO:0043566|GO:0004520|GO:0005515|GO:0003697

#Cluster id: 3012
#Entropy: 0.0
#Isologs:
ce	ce147	cbp-1	R10E11.1	K04498	GO:0004402|GO:0003712|GO:0005515|GO:0008270
ce	ce15451	Q7JMS5_CAEEL	F40F12.7		GO:0004402|GO:0003712|GO:0008270
ce	ce10944	Q20218_CAEEL	K03H1.10		GO:0004402|GO:0003712|GO:0005515|GO:0008270
ce	ce17147	O17681_CAEEL	C49F5.5		GO:0004402|GO:0003712|GO:0008270
ce	ce14510	Q9TZB8_CAEEL	C29F9.5		GO:0004402|GO:0003712|GO:0005515|GO:0008270
dm	dm72	nej	FBgn0015624	K04498	
mm	mm140	Ep300	ENSMUSG00000055024	K04498	GO:0010843|GO:0035259|GO:0003823|GO:0003700|GO:0004402|GO:0008134|GO:0003713|GO:0051019|GO:0051059|GO:0046332|GO:0032403|GO:0016407|GO:0016563|GO:0005515|GO:0003677|GO:0043425|GO:0042975|GO:0004468|GO:0019901
hs	hs209	EP300	ENSG00000100393|NP_001420.1		GO:0046332|GO:0051019|GO:0003823|GO:0035259|GO:0004402|GO:0008134|GO:0003713|GO:0016407|GO:0051059|GO:0010843|GO:0043425|GO:0016740|GO:0008013|GO:0005515|GO:0003677|GO:0032403|GO:0042975|GO:0046872|GO:0008270

#Cluster id: 3116
#Entropy: 1.58496
#Isologs:
mm	mm1106				
mm	mm884	Erbb2	ENSMUSG00000062312	K05083	GO:0001948|GO:0031625|GO:0016301|GO:0016740|GO:0003677|GO:0000166|GO:0004716|GO:0004714|GO:0004872|GO:0005515|GO:0004672|GO:0046982|GO:0051879|GO:0005524|GO:0004713
sc	sc324	KIN2	YLR096W	K08286	GO:0016301|GO:0000166|GO:0004674|GO:0016740|GO:0004672|GO:0005524
hs	hs1375	EGFR	ENSG00000146648|NP_005219.1	K04361	GO:0019903|GO:0005515|GO:0030235|GO:0004888|GO:0051015|GO:0000166|GO:0004716|GO:0016740|GO:0042802|GO:0004713|GO:0004710|GO:0005006|GO:0003690|GO:0046982|GO:0005524

#Cluster id: 3230
#Entropy: 0.0
#Isologs:
ce	ce14682	end-1	F58E10.2		GO:0003700|GO:0043565|GO:0003677|GO:0008270|GO:0016563
dm	dm5564	grn	FBgn0001138		GO:0003700|GO:0016251|GO:0003702|GO:0008270|GO:0043565
mm	mm9646	Gata1	ENSMUSG00000031162	K09182	GO:0043565|GO:0003700|GO:0008270|GO:0005515|GO:0003677|GO:0046872
hs	hs10160	GATA1	ENSG00000102145	K09182	GO:0003700|GO:0043565|GO:0046872|GO:0008270|GO:0005515

#Cluster id: 3247
#Entropy: 0.0
#Isologs:
ce	ce7736	Q93559_CAEEL	F25D7.2		
mm	mm10222	Herpud1	ENSMUSG00000031770		
hs	hs10740	HERPUD1	ENSG00000051108|NP_055500.1		GO:0005515

#Cluster id: 3259
#Entropy: 0.0
#Isologs:
ce	ce14509	elt-3	K02B9.4		GO:0003700|GO:0043565|GO:0003704|GO:0008270
mm	mm8813	Gata3	ENSMUSG00000015619	K09182	GO:0043565|GO:0003700|GO:0008270|GO:0005515|GO:0003677|GO:0046872|GO:0016563
hs	hs9356	GATA3	ENSG00000107485	K09182	GO:0043565|GO:0003700|GO:0008134|GO:0008270|GO:0003677|GO:0046872

#Cluster id: 3267
#Entropy: 0.0
#Isologs:
ce	ce3722	O17167_CAEEL	B0454.6		GO:0015171
dm	dm3303	CG13248	FBgn0036984		GO:0015326|GO:0015171
mm	mm4969	Slc7a4	ENSMUSG00000022756		GO:0015171
sc	sc1623	HIP1	YGR191W		GO:0005291|GO:0015171
sc	sc1629	GAP1	YKR039W		GO:0015171|GO:0015203|GO:0015193
hs	hs5371	SLC7A4	ENSG00000099960		GO:0015174

#Cluster id: 3331
#Entropy: 0.918296
#Isologs:
ce	ce15155	Q18579_CAEEL	C42D8.4		GO:0003700|GO:0043565
ce	ce8252	ast-1	T08H4.3		GO:0003700|GO:0043565
dm	dm5500	Ets65A	FBgn0005658	K09436	GO:0003700|GO:0043565|GO:0003677
mm	mm16425	Fev	ENSMUSG00000055197	K09437	GO:0003700|GO:0043565|GO:0003690|GO:0003677
hs	hs16002	FEV	ENSG00000163497	K09437	GO:0003700|GO:0043565|GO:0003690|GO:0003714

#Cluster id: 3384
#Entropy: 0.0
#Isologs:
ce	ce2055	mes-2	R06A4.7		
dm	dm2624	E(z)	FBgn0000629		GO:0042054|GO:0046974|GO:0046976|GO:0005515|GO:0003677
hs	hs3971	EZH2	ENSG00000106462		GO:0018024|GO:0042054|GO:0016564|GO:0016740|GO:0005515|GO:0003677|GO:0008168

#Cluster id: 3421
#Entropy: 0.0
#Isologs:
ce	ce8077	rib-1	F12F6.3	K02366	GO:0019899
dm	dm2629	ttv	FBgn0020245	K02366	GO:0008375|GO:0015020|GO:0005515|GO:0050508|GO:0050509
mm	mm3632	Ext1	ENSMUSG00000061731	K02366	GO:0016758|GO:0016740|GO:0016757|GO:0050508|GO:0050509
hs	hs4015	EXT1	ENSG00000182197	K02366	GO:0016757|GO:0042328|GO:0005515|GO:0050508|GO:0050509|GO:0008375|GO:0015020|GO:0046982|GO:0042803

#Cluster id: 3513
#Entropy: 0.0
#Isologs:
ce	ce5743	pqn-44	F55A12.9		
dm	dm2071	CG30497	FBgn0050497		
mm	mm9093	Fam46c	ENSMUSG00000044468		
hs	hs10743	FAM46C	ENSG00000183508		

#Cluster id: 3537
#Entropy: 0.0
#Isologs:
ce	ce14446	Q9TZB9_CAEEL	C29F9.6		GO:0004402|GO:0003712|GO:0005515|GO:0008270
ce	ce12232	Q19744_CAEEL	F22F1.3		GO:0003712|GO:0005515
mm	mm134	Crebbp	ENSMUSG00000022521		GO:0046872|GO:0003700|GO:0004402|GO:0008134|GO:0003713|GO:0003712|GO:0046332|GO:0016740|GO:0008270|GO:0005515|GO:0003677|GO:0042975|GO:0003682|GO:0016407|GO:0016563
hs	hs202	CREBBP	ENSG00000005339		GO:0046872|GO:0005515|GO:0003700|GO:0004402|GO:0008134|GO:0003713|GO:0016740|GO:0046332|GO:0016407|GO:0008270|GO:0004871|GO:0042975|GO:0003682|GO:0002039|GO:0051577

#Cluster id: 3729
#Entropy: 0.918296
#Isologs:
ce	ce1822	rib-2	K01G5.6	K02370	GO:0016758|GO:0019899
dm	dm2895				
mm	mm3931	Ext2	ENSMUSG00000027198	K02367	GO:0016757|GO:0042328|GO:0016740|GO:0050508|GO:0050509|GO:0008375|GO:0015020|GO:0016758|GO:0042803
hs	hs4191	EXT2	ENSG00000151348	K02367	GO:0016757|GO:0042328|GO:0005515|GO:0050508|GO:0050509|GO:0008375|GO:0015020|GO:0046982|GO:0042803

#Cluster id: 4035
#Entropy: 0.0
#Isologs:
ce	ce4840	O16293_CAEEL	F32D1.9		
dm	dm3009	CG1078	FBgn0037255		GO:0005515
mm	mm5767	Fip1l1	ENSMUSG00000029227		GO:0003723
sc	sc3625	FIP1	YJR093C		GO:0003723|GO:0005515
hs	hs5945	FIP1L1	ENSG00000145216		GO:0003723

#Cluster id: 4069
#Entropy: 0.0
#Isologs:
ce	ce1350	SLAP2_CAEEL	ZK370.3	K06271	GO:0003779|GO:0005543
ce	ce8821	O62142_CAEEL	F08A8.6		GO:0005543
dm	dm1218	CG10971	FBgn0036309		GO:0003779|GO:0005543
mm	mm2336	Hip1	ENSMUSG00000039959		GO:0003779|GO:0005543|GO:0030276|GO:0005488|GO:0005515
hs	hs2009	HIP1	ENSG00000127946		GO:0003779|GO:0035091|GO:0005200|GO:0030276|GO:0005515

#Cluster id: 4071
#Entropy: 0.0
#Isologs:
ce	ce7820	Q564T0_CAEEL	ZK849.2		GO:0005515
ce	ce10400	O18301_CAEEL	ZK849.1		GO:0005515
mm	mm8295	Gopc	ENSMUSG00000019861		GO:0005083|GO:0005515
hs	hs8867	GOPC	ENSG00000047932		GO:0005083|GO:0042980|GO:0005515

#Cluster id: 4288
#Entropy: 0.0
#Isologs:
ce	ce3339	sym-2	ZK1067.6		GO:0003723|GO:0003676|GO:0000166
ce	ce4211	hrpf-1	W02D3.11		GO:0003676|GO:0000166
dm	dm1691	fus	FBgn0023441		GO:0003676|GO:0003729
mm	mm7319	Esrp1	ENSMUSG00000040728		GO:0003729|GO:0003723|GO:0003676|GO:0000166
hs	hs11770	ESRP1	ENSG00000104413		GO:0003729|GO:0000166

#Cluster id: 5433
#Entropy: 0.0
#Isologs:
ce	ce8554	Q93845_CAEEL	K04G11.3		
mm	mm2398	Eps15	ENSMUSG00000028552		GO:0004872|GO:0017124|GO:0005515|GO:0005509
hs	hs2774	EPS15	ENSG00000085832		GO:0005509|GO:0005515|GO:0017124

#Cluster id: 5609
#Entropy: 0.0
#Isologs:
ce	ce4181	T24B1.1	T24B1.1		
dm	dm5057	Golgin84	FBgn0039188		
mm	mm3811	Golga5	ENSMUSG00000021192		GO:0030674|GO:0017137|GO:0005515
hs	hs4184	GOLGA5	ENSG00000066455		GO:0030674|GO:0017137|GO:0004713|GO:0005524|GO:0042803

#Cluster id: 5668
#Entropy: 0.0
#Isologs:
ce	ce7355	Q23057_CAEEL	T28H11.5		
dm	dm1438	CG32656	FBgn0052656		GO:0008061
mm	mm2628	Eln	ENSMUSG00000029675		GO:0005201|GO:0030023|GO:0005515|GO:0050840
hs	hs3903	ELN	ENSG00000049540		GO:0005201|GO:0030023

#Cluster id: 5718
#Entropy: 0.0
#Isologs:
ce	ce6934	Q9N4T2_CAEEL	Y50D4B.6		GO:0005515|GO:0004674|GO:0004713|GO:0005524|GO:0004672
ce	ce5150	old-2	ZK938.5		GO:0004674|GO:0004713|GO:0005515|GO:0004672|GO:0005524|GO:0030297
ce	ce5460	kin-30	M01B2.1		GO:0005515|GO:0004674|GO:0004713|GO:0005524|GO:0004672
mm	mm1905	Flt3	ENSMUSG00000042817		GO:0035259|GO:0043548|GO:0016301|GO:0004714|GO:0000166|GO:0016740|GO:0004713|GO:0005515|GO:0004672|GO:0032403|GO:0005524|GO:0004872
hs	hs2201	FLT3	ENSG00000122025	K05092	GO:0005021|GO:0000166|GO:0016740|GO:0004872|GO:0005515|GO:0043548|GO:0005524

#Cluster id: 5916
#Entropy: 0.0
#Isologs:
ce	ce6567	moc-1	T06H11.4	K03750	
ce	ce16575	Q23069_CAEEL	W01A11.6		
ce	ce7807	lin-46	R186.4		
dm	dm3977	cin	FBgn0000316	K03750	
mm	mm3409	Gphn	ENSMUSG00000047454	K03750	GO:0008092|GO:0000166|GO:0003824|GO:0016740|GO:0032947|GO:0005102|GO:0046872|GO:0005524|GO:0042803
hs	hs3792	GPHN	ENSG00000171723	K03750	GO:0016779|GO:0046872|GO:0016740|GO:0005524|GO:0000166

#Cluster id: 6231
#Entropy: 0.811278
#Isologs:
ce	ce193	dcr-1	K12H4.8	K01165	GO:0016787|GO:0005515|GO:0008026|GO:0004525|GO:0004386|GO:0003723|GO:0003676|GO:0003677|GO:0005524
dm	dm183	Dcr-1	FBgn0039016	K01165	GO:0016443|GO:0003725|GO:0005515|GO:0005524|GO:0004386
dm	dm413	Dcr-2	FBgn0034246	K01509	GO:0004525|GO:0003725|GO:0008026|GO:0005524|GO:0004386
mm	mm292	Dicer1	ENSMUSG00000041415		GO:0016787|GO:0000166|GO:0008026|GO:0004518|GO:0004519|GO:0004386|GO:0004525|GO:0003725|GO:0003723|GO:0003676|GO:0046872|GO:0005524
hs	hs396	DICER1	ENSG00000100697	K01165	GO:0016787|GO:0046872|GO:0008026|GO:0004525|GO:0004519|GO:0000166|GO:0003725|GO:0005515|GO:0004386|GO:0005524

#Cluster id: 6272
#Entropy: 0.918296
#Isologs:
ce	ce761	cyld-1	F40F12.5		GO:0003735|GO:0004221
ce	ce1188				
dm	dm3572	CYLD	FBgn0032210	K01072	GO:0003700|GO:0003735|GO:0008017|GO:0004843|GO:0004221
mm	mm2056	Cyld	ENSMUSG00000036712	K08601	GO:0016787|GO:0004221|GO:0003735|GO:0005515|GO:0008233|GO:0008234
hs	hs2402	CYLD	ENSG00000083799	K08601	GO:0019901|GO:0070064|GO:0004221|GO:0008234|GO:0003735|GO:0008270|GO:0005515|GO:0008233|GO:0046872|GO:0004843

#Cluster id: 6485
#Entropy: 0.0
#Isologs:
ce	ce4237	Q18501_CAEEL	C36E8.4		
mm	mm9551	Gas7	ENSMUSG00000033066		GO:0005515|GO:0051015
sc	sc1310	HOF1	YMR032W		GO:0008092
hs	hs8491	GAS7	ENSG00000007237		GO:0003700|GO:0005515|GO:0051015

#Cluster id: 6569
#Entropy: 0.0
#Isologs:
dm	dm2795	aop	FBgn0000097	K03211	GO:0003700|GO:0043565|GO:0016564|GO:0005515
mm	mm7737	Etv6	ENSMUSG00000030199	K03211	GO:0003700|GO:0043565|GO:0005515|GO:0003677
hs	hs9115	ETV6	ENSG00000139083	K03211	GO:0003700|GO:0043565|GO:0019904|GO:0005515

#Cluster id: 6765
#Entropy: 0.0
#Isologs:
ce	ce2647	O44743_CAEEL	F57B10.1		GO:0003700|GO:0043565|GO:0046983|GO:0016491
mm	mm6858	Creb3l2	ENSMUSG00000038648	K09048	GO:0010843|GO:0043565|GO:0046983|GO:0003700|GO:0003677
hs	hs7388	CREB3L2	ENSG00000182158	K09048	GO:0003700|GO:0010843|GO:0035497|GO:0046983

#Cluster id: 6917
#Entropy: 0.0
#Isologs:
dm	dm13686				
mm	mm15733	Fstl3	ENSMUSG00000020325		GO:0048185
hs	hs15151	FSTL3	ENSG00000070404		GO:0005515|GO:0048185|GO:0001968

#Cluster id: 7233
#Entropy: 0.0
#Isologs:
dm	dm3295	Dek	FBgn0026533		GO:0003676
mm	mm10516	Dek	ENSMUSG00000021377		GO:0003676|GO:0003677
hs	hs11212	DEK	ENSG00000124795		GO:0042393|GO:0003704|GO:0003677

#Cluster id: 8359
#Entropy: 0.0
#Isologs:
ce	ce515	fcd-2	Y41E3.9	K10891	
dm	dm614	Fancd2	FBgn0038827	K10891	GO:0005524|GO:0004672
dm	dm1376				
mm	mm1415	Fancd2	ENSMUSG00000034023		
hs	hs815	FANCD2	ENSG00000144554	K10891	GO:0005515

#Cluster id: 185
#Entropy: 1.37095
#Isologs:
ce	ce8184	IDH3B_CAEEL	C37E2.1	K00030	GO:0004449|GO:0051287|GO:0000287|GO:0016616
dm	dm7622	CG6439	FBgn0038922	K00030	GO:0004449|GO:0000287|GO:0051287
dm	dm7523	A16	FBgn0028965		GO:0003682
mm	mm10403	Idh3b	ENSMUSG00000027406		GO:0004449|GO:0016491
sc	sc3352	IDH1	YNL037C	K00030	GO:0004449|GO:0016616|GO:0051287|GO:0000287|GO:0003723|GO:0046872|GO:0016491
sc	sc3253	LYS12	YIL094C	K05824	GO:0016616|GO:0051287|GO:0000287|GO:0047046|GO:0046872|GO:0016491
sc	sc3322	LEU2	YCL018W	K00052	GO:0046872|GO:0016616|GO:0051287|GO:0000287|GO:0003862|GO:0016491
hs	hs10917	IDH3B	ENSG00000101365|NP_777280.1		GO:0016491|GO:0016616|GO:0051287|GO:0000287|GO:0004449|GO:0009055

#Cluster id: 212
#Entropy: 0.0
#Isologs:
ce	ce7172	Q21032_CAEEL	F59B8.2	K00031	GO:0051287|GO:0000287|GO:0016616|GO:0004450
dm	dm5802	Idh	FBgn0001248	K00031	GO:0004450|GO:0000287|GO:0051287
mm	mm9367	Idh1	ENSMUSG00000025950		GO:0050661|GO:0016616|GO:0051287|GO:0000287|GO:0004450|GO:0046872|GO:0016491
sc	sc2805	IDP1	YDL066W	K00031	GO:0016616|GO:0051287|GO:0000287|GO:0004450|GO:0046872|GO:0016491
hs	hs10139	IDH1	ENSG00000138413|NP_005887.2		GO:0016616|GO:0051287|GO:0000287|GO:0004450|GO:0042803|GO:0016491

#Cluster id: 265
#Entropy: 1.0
#Isologs:
ce	ce12569				
ce	ce15208	O01987_CAEEL	Y48E1B.10		
dm	dm8136	CG15185	FBgn0037449		
mm	mm10056	Map2k4	ENSMUSG00000033352	K04430	GO:0031435|GO:0016301|GO:0000166|GO:0004674|GO:0016740|GO:0004713|GO:0005515|GO:0004672|GO:0008545|GO:0004708|GO:0005524
mm	mm8934				
hs	hs12645	JUN	ENSG00000177606	K04448	GO:0003700|GO:0008134|GO:0003713|GO:0003705|GO:0010843|GO:0016564|GO:0070412|GO:0016563|GO:0005515|GO:0003677|GO:0005100|GO:0003690|GO:0046982|GO:0003702

#Cluster id: 276
#Entropy: 0.0
#Isologs:
ce	ce6566	O17643_CAEEL	C34F6.8	K00031	GO:0051287|GO:0000287|GO:0016616|GO:0004450
mm	mm8142	Idh2	ENSMUSG00000030541	K00031	GO:0016616|GO:0051287|GO:0000287|GO:0004450|GO:0046872|GO:0016491
sc	sc2919	IDP2	YLR174W	K00031	GO:0016616|GO:0051287|GO:0000287|GO:0004450|GO:0046872|GO:0016491
sc	sc2863	IDP3	YNL009W	K00031	GO:0016616|GO:0051287|GO:0000287|GO:0004450|GO:0046872|GO:0016491
hs	hs9130	IDH2	ENSG00000182054	K00031	GO:0051287|GO:0000287|GO:0004450|GO:0016616|GO:0016491

#Cluster id: 346
#Entropy: 0.0
#Isologs:
mm	mm18365	Kras	ENSMUSG00000030265		GO:0019002|GO:0019003|GO:0003924|GO:0030275
sc	sc3672	RAS2	YNL098C	K07974	GO:0000166|GO:0003924|GO:0005525
hs	hs17772	KRAS	ENSG00000133703		GO:0003924|GO:0000166|GO:0019002|GO:0019003|GO:0005515|GO:0030275|GO:0005525

#Cluster id: 446
#Entropy: 0.0
#Isologs:
ce	ce2144	mlh-1	T28A8.7	K08734	GO:0005524|GO:0030983
mm	mm3491	Mlh1	ENSMUSG00000032498		GO:0032137|GO:0043566|GO:0005524|GO:0030983
sc	sc968	MLH1	YMR167W	K08734	GO:0016887|GO:0000404|GO:0030983|GO:0032139|GO:0032135|GO:0003690|GO:0003697|GO:0005524
hs	hs3908	MLH1	ENSG00000076242	K08734	GO:0032137|GO:0032407|GO:0003697|GO:0005515|GO:0005524

#Cluster id: 447
#Entropy: 0.0
#Isologs:
ce	ce8957	IDH3A_CAEEL	F43G9.1	K00030	GO:0004449|GO:0051287|GO:0000287|GO:0016616
ce	ce8386	Q95YD8_CAEEL	C30F12.7	K00030	GO:0004449|GO:0051287|GO:0000287|GO:0016616
ce	ce7626	Q20049_CAEEL	F35G12.2	K00030	GO:0004449|GO:0051287|GO:0000287|GO:0016616
dm	dm7495	l(1)G0156	FBgn0027291	K00030	GO:0051287|GO:0004449|GO:0000287
dm	dm2883	CG32026	FBgn0052026	K00030	GO:0004449|GO:0000287|GO:0051287
dm	dm7222	CG3483	FBgn0035005	K00030	GO:0051287|GO:0004449|GO:0000287
dm	dm7653				
dm	dm7479	CG7755	FBgn0034105	K00030	GO:0004449|GO:0000287|GO:0051287
mm	mm11009	Idh3a	ENSMUSG00000032279	K00030	GO:0046872|GO:0016616|GO:0051287|GO:0000287|GO:0004449|GO:0016491
sc	sc3269	IDH2	YOR136W	K00030	GO:0046872|GO:0016616|GO:0051287|GO:0000287|GO:0003723|GO:0004449|GO:0016491
hs	hs11471	IDH3A	ENSG00000166411	K00030	GO:0051287|GO:0000287|GO:0004449|GO:0016616|GO:0016491

#Cluster id: 852
#Entropy: 0.0
#Isologs:
ce	ce9506	hrp-1	F42A6.7		GO:0003676|GO:0000166
dm	dm7707	Hrb98DE	FBgn0001215		GO:0043565|GO:0003729|GO:0000166
dm	dm5772	Rb97D	FBgn0004903		GO:0003729|GO:0003676|GO:0000166
mm	mm11867	Hnrnpa2b1	ENSMUSG00000004980		GO:0003676|GO:0003723|GO:0005515|GO:0000166
mm	mm11524				
sc	sc2023	HRP1	YOL123W		GO:0000166|GO:0003723|GO:0003676|GO:0003729
hs	hs11889	HNRNPA2B1	ENSG00000122566		GO:0043047|GO:0003723|GO:0005515|GO:0000166

#Cluster id: 1062
#Entropy: 0.0
#Isologs:
ce	ce1646	msh-2	H26D21.2	K08735	GO:0003677|GO:0005524|GO:0030983
